Index,p_t,q_t,cluster_safety_t,q_cluster_t,Action,Y_t,Success,FP,FN,Misclassified,SSM decision,Weakest Link decision
0,0.26585614681243896,0.26585614681243896,0.30636725688478755,0.30636725688478755,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
1,0.9637613892555237,0.9632067830033523,1.0,1.0,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2,0.25439348816871643,0.24415169738110637,0.19107449384243202,0.18342711148847127,OFFLOADED,1.0,No,0.0,1.0,0.0,False,False
3,0.2979348301887512,0.27779307803622233,0.7198584729565592,0.711910110098365,OFFLOADED,1.0,No,0.0,1.0,1.0,False,True
4,0.345176637172699,0.3157557372191385,0.923989521022817,0.9185450434752546,ACCEPTED,1.0,No,0.0,1.0,1.0,True,True
5,0.5436350107192993,0.5151024530013463,0.8189210581385075,0.8020240663277435,ACCEPTED,1.0,No,1.0,1.0,0.0,True,True
6,0.5530577301979065,0.5108744409767212,0.7766729303714783,0.7480686587574624,OFFLOADED,0.0,Yes,0.0,0.0,0.0,False,True
7,0.5625702142715454,0.5355932337907532,0.68468550388066,0.6626938557097017,ACCEPTED,1.0,No,1.0,1.0,1.0,True,True
8,0.2593642473220825,0.2133490779970168,0.3754845943596556,0.343886633776749,OFFLOADED,1.0,No,1.0,1.0,0.0,False,False
9,0.2560470998287201,0.2009579406780369,0.49880677681580404,0.45516493875916036,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
10,0.26373130083084106,0.19843416768981922,0.48726491997781174,0.4294650633499304,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
11,0.272605299949646,0.1976834743855835,0.7492727832707041,0.698540916948314,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
12,0.27001428604125977,0.18622533190283982,0.8482110337883549,0.8059344490991794,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
13,0.4782658517360687,0.399819547404534,0.6685090141290043,0.5891013316308129,ACCEPTED,1.0,No,1.0,1.0,1.0,True,True
14,0.32967469096183777,0.22930086790997914,0.9289557079534776,0.8986615177731794,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
15,0.42118319869041443,0.3345535353870701,0.556235935120851,0.4647429478674863,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
16,0.5973943471908569,0.5201588789076004,0.33606748602245246,0.2535564179909417,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
17,0.41891196370124817,0.31044928105808817,0.47449970198871777,0.3630775297697994,OFFLOADED,1.0,No,1.0,1.0,0.0,False,False
18,0.5691311359405518,0.4632200669799716,0.7581161916284559,0.6619017552092017,ACCEPTED,1.0,No,0.0,0.0,1.0,True,True
19,0.8816627264022827,0.8499532637124052,0.6829616712637403,0.5564231197849903,OFFLOADED,0.0,Yes,0.0,0.0,0.0,True,False
20,0.7879819273948669,0.735326773515419,0.9770653716790981,0.9668002527030629,OFFLOADED,1.0,No,1.0,1.0,0.0,False,True
21,0.37450551986694336,0.24661520735366663,0.6225864254689134,0.50355794510619,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
22,0.29038193821907043,0.164423626740249,0.6363345055576335,0.5042379760132134,OFFLOADED,1.0,No,1.0,1.0,1.0,False,True
23,0.2818906605243683,0.14997526720680335,0.5192944852752196,0.37185640763093825,ACCEPTED,1.0,No,1.0,1.0,1.0,True,True
